Jupiter X	Jupiter Y
-5.0149021046022375E11	-6.323260637337301E11
-4.643983704791417E11	-6.583260150167339E11
-4.2578055798399506E11	-6.821642126320044E11
-3.857563785693533E11	-7.03749039584578E11
-3.444497024037284E11	-7.229955756222856E11
-3.0199115994927875E11	-7.398238409771869E11
-2.585152075359411E11	-7.541615073632205E11
-2.1416289138455472E11	-7.659420726983744E11
-1.6907886956478723E11	-7.75107137620884E11
-1.2341336605639299E11	-7.816046511637292E11
-7.731963419508344E10	-7.853918393029573E11
-3.0955948065366158E10	-7.864329684834156E11
1.5517097572675964E10	-7.847024969412914E11
6.193452907731103E10	-7.80182782161373E11
1.0812975034429347E11	-7.728668136287354E11
1.5393333365948315E11	-7.6275603630739E11
1.9917534680768353E11	-7.498636866841406E11
